eventType,eventID,parentEventID,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,informationWithheld,dataGeneralizations,samplingProtocol,eventDate,eventRemarks,locationID,continent,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferenceRemarks,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
occurrence,INBO:MEETNET:OCC:0895984,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Libellula fulva,Animalia,Arthropoda,Insecta,Odonata,species,Bruine korenbout,ICZN
occurrence,INBO:MEETNET:OCC:0895985,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Libellula fulva,Animalia,Arthropoda,Insecta,Odonata,species,Bruine korenbout,ICZN
occurrence,INBO:MEETNET:OCC:0895974,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895975,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895976,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895977,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895978,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895979,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,5,male,adult,present,present,casual observation,Libellula fulva,Animalia,Arthropoda,Insecta,Odonata,species,Bruine korenbout,ICZN
occurrence,INBO:MEETNET:OCC:0895968,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895969,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895970,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895971,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895972,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895973,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Platycnemis pennipes,Animalia,Arthropoda,Insecta,Odonata,species,Blauwe breedscheenjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895962,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895963,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895964,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895965,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895966,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895967,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Sympetrum sanguineum,Animalia,Arthropoda,Insecta,Odonata,species,Bloedrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0895956,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895957,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895958,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895959,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895960,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895961,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0895950,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895951,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895952,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895953,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895954,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0895955,INBO:MEETNET:EVENT:281094,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0132489,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
occurrence,INBO:MEETNET:OCC:0132490,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
occurrence,INBO:MEETNET:OCC:0132491,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132492,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132493,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,14,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132494,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132495,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,3,unknown,adult,copula,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132496,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132497,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
occurrence,INBO:MEETNET:OCC:0132498,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
occurrence,INBO:MEETNET:OCC:0132499,INBO:MEETNET:EVENT:007795,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
occurrence,INBO:MEETNET:OCC:0623438,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623439,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623440,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623441,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623442,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623443,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0623444,INBO:MEETNET:EVENT:189501,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635141,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,10,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635142,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635143,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635144,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635145,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635146,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635159,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635160,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635161,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635153,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635154,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635155,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635156,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635157,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635158,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Sympetrum striolatum,Animalia,Arthropoda,Insecta,Odonata,species,Bruinrode heidelibel,ICZN
occurrence,INBO:MEETNET:OCC:0635147,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635148,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635149,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635150,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635151,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0635152,INBO:MEETNET:EVENT:192257,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885204,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,21,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885205,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,7,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885206,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885207,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885208,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885209,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0885210,INBO:MEETNET:EVENT:278479,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
occurrence,INBO:MEETNET:OCC:0819648,INBO:MEETNET:EVENT:251895,,,,,,,,,,,,,,,,,,,,,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
